date1,date2,price1,price2,openDate1,openDate2,closeDate1,closeDate2
2021.04.27 15:25:00,2021.04.28 15:30:00,1767.370,1762.560,2021.04.27 15:25:00,2021.04.27 16:33:00,2021.04.28 14:56:00,2021.04.28 15:30:00
2021.04.29 05:12:00,2021.04.29 17:00:00,1764.080,1756.140,2021.04.29 05:12:00,2021.04.29 09:18:00,2021.04.29 16:50:00,2021.04.29 17:00:00
2021.04.29 23:00:00,2021.04.30 17:06:00,1767.630,1764.220,2021.04.29 23:00:00,2021.04.29 23:47:00,2021.04.30 17:03:00,2021.04.30 17:06:00
2021.05.03 17:32:00,2021.05.04 14:51:00,1785.020,1780.760,2021.05.03 17:32:00,2021.05.03 17:54:00,2021.05.04 14:46:00,2021.05.04 14:51:00
2021.05.04 17:05:00,2021.05.04 19:01:00,1776.640,1770.920,2021.05.04 17:05:00,2021.05.04 17:37:00,2021.05.04 18:52:00,2021.05.04 19:01:00
2021.05.05 06:43:00,2021.05.05 15:31:00,1773.290,1770.310,2021.05.05 06:43:00,2021.05.05 08:12:00,2021.05.05 15:29:00,2021.05.05 15:31:00
2021.05.10 16:33:00,2021.05.11 04:03:00,1834.290,1831.310,2021.05.10 16:33:00,2021.05.10 16:38:00,2021.05.11 03:50:00,2021.05.11 04:03:00
2021.05.11 14:20:00,2021.05.11 16:25:00,1822.760,1818.000,2021.05.11 14:20:00,2021.05.11 15:47:00,2021.05.11 16:17:00,2021.05.11 16:25:00
2021.05.11 23:04:00,2021.05.12 06:02:00,1828.750,1825.880,2021.05.11 23:04:00,2021.05.12 03:42:00,2021.05.12 05:40:00,2021.05.12 06:02:00
2021.05.12 16:03:00,2021.05.13 13:22:00,1816.250,1808.810,2021.05.12 16:03:00,2021.05.12 16:18:00,2021.05.13 11:41:00,2021.05.13 13:22:00
2021.05.17 08:32:00,2021.05.17 16:02:00,1846.500,1844.020,2021.05.17 08:32:00,2021.05.17 12:15:00,2021.05.17 15:53:00,2021.05.17 16:02:00
2021.05.18 15:31:00,2021.05.18 17:04:00,1866.320,1863.170,2021.05.18 15:31:00,2021.05.18 15:45:00,2021.05.18 16:55:00,2021.05.18 17:04:00
2021.05.19 09:06:00,2021.05.19 14:49:00,1856.500,1852.130,2021.05.19 09:06:00,2021.05.19 10:53:00,2021.05.19 14:06:00,2021.05.19 14:49:00
2021.05.19 16:57:00,2021.05.19 22:00:00,1868.620,1861.960,2021.05.19 16:57:00,2021.05.19 17:21:00,2021.05.19 21:37:00,2021.05.19 22:00:00
2021.05.20 08:32:00,2021.05.20 13:14:00,1868.060,1865.230,2021.05.20 08:32:00,2021.05.20 08:41:00,2021.05.20 12:58:00,2021.05.20 13:14:00
2021.05.20 19:51:00,2021.05.21 05:42:00,1873.330,1870.340,2021.05.20 19:51:00,2021.05.20 20:50:00,2021.05.21 04:20:00,2021.05.21 05:42:00
2021.05.21 16:07:00,2021.05.21 19:15:00,1875.030,1870.060,2021.05.21 16:07:00,2021.05.21 16:44:00,2021.05.21 19:08:00,2021.05.21 19:15:00
2021.05.24 04:55:00,2021.05.24 11:39:00,1878.590,1875.680,2021.05.24 04:55:00,2021.05.24 05:48:00,2021.05.24 11:35:00,2021.05.24 11:39:00
2021.05.24 15:33:00,2021.05.25 04:24:00,1875.960,1872.740,2021.05.24 15:33:00,2021.05.24 15:45:00,2021.05.25 04:19:00,2021.05.25 04:24:00
2021.05.26 15:41:00,2021.05.26 20:51:00,1896.880,1890.640,2021.05.26 15:41:00,2021.05.26 16:02:00,2021.05.26 20:42:00,2021.05.26 20:51:00
2021.05.27 09:06:00,2021.05.27 16:34:00,1891.860,1888.230,2021.05.27 09:06:00,2021.05.27 09:24:00,2021.05.27 16:31:00,2021.05.27 16:34:00
2021.05.27 22:13:00,2021.05.28 15:12:00,1889.030,1882.210,2021.05.27 22:13:00,2021.05.28 04:59:00,2021.05.28 15:09:00,2021.05.28 15:12:00
2021.06.01 09:45:00,2021.06.01 17:53:00,1898.380,1892.340,2021.06.01 09:45:00,2021.06.01 11:20:00,2021.06.01 17:43:00,2021.06.01 17:53:00
2021.06.01 19:33:00,2021.06.02 14:15:00,1896.240,1894.320,2021.06.01 19:33:00,2021.06.01 21:56:00,2021.06.02 14:08:00,2021.06.02 14:15:00
2021.06.03 04:00:00,2021.06.04 04:56:00,1867.990,1852.220,2021.06.03 04:00:00,2021.06.03 10:47:00,2021.06.04 04:53:00,2021.06.04 04:56:00
2021.06.04 17:30:00,2021.06.07 10:22:00,1884.440,1881.490,2021.06.04 17:30:00,2021.06.04 19:04:00,2021.06.07 09:19:00,2021.06.07 10:22:00
2021.06.08 04:22:00,2021.06.08 11:26:00,1892.760,1889.650,2021.06.08 04:22:00,2021.06.08 04:55:00,2021.06.08 11:01:00,2021.06.08 11:26:00
2021.06.08 15:37:00,2021.06.08 16:57:00,1890.080,1883.740,2021.06.08 15:37:00,2021.06.08 15:45:00,2021.06.08 16:53:00,2021.06.08 16:57:00
2021.06.09 16:44:00,2021.06.10 15:31:00,1875.680,1869.720,2021.06.09 16:44:00,2021.06.09 17:14:00,2021.06.10 15:29:00,2021.06.10 15:31:00
2021.06.11 10:21:00,2021.06.14 15:46:00,1856.240,1844.500,2021.06.11 10:21:00,2021.06.11 15:30:00,2021.06.14 14:11:00,2021.06.14 15:46:00
2021.06.14 17:32:00,2021.06.15 04:47:00,1862.060,1858.600,2021.06.14 17:32:00,2021.06.14 17:34:00,2021.06.15 04:34:00,2021.06.15 04:47:00
2021.06.15 09:40:00,2021.06.15 19:57:00,1855.170,1851.570,2021.06.15 09:40:00,2021.06.15 11:10:00,2021.06.15 19:23:00,2021.06.15 19:57:00
2021.06.16 20:59:00,2021.06.16 23:42:00,1819.310,1803.220,2021.06.16 20:59:00,2021.06.16 21:04:00,2021.06.16 23:40:00,2021.06.16 23:42:00
2021.06.17 05:23:00,2021.06.17 18:31:00,1779.170,1767.230,2021.06.17 05:23:00,2021.06.17 10:37:00,2021.06.17 17:58:00,2021.06.17 18:31:00
2021.06.18 12:55:00,2021.06.18 23:07:00,1769.010,1760.830,2021.06.18 12:55:00,2021.06.18 15:20:00,2021.06.18 22:58:00,2021.06.18 23:07:00
2021.06.21 12:54:00,2021.06.21 17:03:00,1776.750,1773.480,2021.06.21 12:54:00,2021.06.21 13:05:00,2021.06.21 16:39:00,2021.06.21 17:03:00
2021.06.22 06:28:00,2021.06.22 15:37:00,1776.120,1772.290,2021.06.22 06:28:00,2021.06.22 08:18:00,2021.06.22 15:34:00,2021.06.22 15:37:00
